fecha,placa,código,mina,mpio,pesent,pessal,peso_bas,horaentra,horasal,humedad,cenizas,volatil,azufre,pcal,p_correg,f_b,t_mcal,cod_m,
14/05/2015,SKV781,448/471/01/14,COINCARBOY SPO036-109-TAS,TASCO                    ,45430,14820,30610,10:02:57 a.m.,10:12:56 a.m.,5.59,17.18,34.29,1.30,6030.42,30565.62,0.99855,184323.53,58040163_,
14/05/2015,SKV781,448/471/01/15,COINCARBOY SPO036-109-TAS,TASCO                    ,45140,14810,30330,03:05:03 p.m.,03:25:55 p.m.,5.59,17.18,34.29,1.30,6030.42,30286.02,0.99855,182637.42,58040163_,
14/05/2015,XGC694,448/471/01/16,COINCARBOY SPO036-109-TAS,TASCO                    ,33850,11320,22530,03:56:19 p.m.,04:11:29 p.m.,5.59,17.18,34.29,1.30,6030.42,22497.33,0.99855,135668.35,58040163_,
22/05/2015,XAC266,448/471/01/17,COINCARBOY SPO036-109-TAS,TASCO                    ,18260,7020,11240,01:18:14 p.m.,01:28:35 p.m.,5.59,17.18,34.29,1.30,6030.42,11223.70,0.99855,67683.62,58040163_,
11/05/2015,HUC876,449/472/01/1,TAPIAS AGUSTÍN SPO036-110,TOPAGA                   ,20600,7860,12740,11:20:25 a.m.,11:34:40 a.m.,5.11,14.34,37.90,1.15,6245.81,12796.57,1.00444,79924.94,47986175_,
12/05/2015,HUC876,449/472/01/2,TAPIAS AGUSTÍN SPO036-110,TOPAGA                   ,20230,7900,12330,10:23:53 a.m.,10:35:46 a.m.,5.11,14.34,37.90,1.15,6245.81,12384.75,1.00444,77352.80,47986175_,
13/05/2015,HUC876,449/472/01/3,TAPIAS AGUSTÍN SPO036-110,TOPAGA                   ,20600,7850,12750,10:37:13 a.m.,10:53:30 a.m.,5.11,14.34,37.90,1.15,6245.81,12806.61,1.00444,79987.65,47986175_,
15/05/2015,HUC876,449/472/01/4,TAPIAS AGUSTÍN SPO036-110,TOPAGA                   ,20310,7840,12470,10:17:52 a.m.,10:29:48 a.m.,5.11,14.34,37.90,1.15,6245.81,12525.37,1.00444,78231.08,47986175_,
19/05/2015,HUC876,449/472/01/5,TAPIAS AGUSTÍN SPO036-110,TOPAGA                   ,19880,7880,12000,07:39:08 a.m.,07:56:49 a.m.,5.11,14.34,37.90,1.15,6245.81,12053.28,1.00444,75282.50,47986175_,
20/05/2015,HUC876,449/472/01/6,TAPIAS AGUSTÍN SPO036-110,TOPAGA                   ,20570,7890,12680,08:07:14 a.m.,08:16:33 a.m.,5.11,14.34,37.90,1.15,6245.81,12736.30,1.00444,79548.51,47986175_,
20/05/2015,SKH258,449/472/01/7,TAPIAS AGUSTÍN SPO036-110,TOPAGA                   ,19810,7680,12130,09:26:31 a.m.,09:36:02 a.m.,5.11,14.34,37.90,1.15,6245.81,12183.86,1.00444,76098.07,47986175_,
20/05/2015,PNA211,449/472/01/8,TAPIAS AGUSTÍN SPO036-110,TOPAGA                   ,20830,7820,13010,03:32:51 p.m.,03:42:44 p.m.,5.11,14.34,37.90,1.15,6245.81,13067.76,1.00444,81618.75,47986175_,
20/05/2015,SKH258,449/472/01/9,TAPIAS AGUSTÍN SPO036-110,TOPAGA                   ,20550,7650,12900,03:55:17 p.m.,04:06:05 p.m.,5.11,14.34,37.90,1.15,6245.81,12957.28,1.00444,80928.71,47986175_,
21/05/2015,HUC876,449/472/01/10,TAPIAS AGUSTÍN SPO036-110,TOPAGA                   ,20810,7890,12920,08:20:58 a.m.,08:32:38 a.m.,5.11,14.34,37.90,1.15,6245.81,12977.36,1.00444,81054.12,47986175_,
21/05/2015,PNA211,449/472/01/11,TAPIAS AGUSTÍN SPO036-110,TOPAGA                   ,19830,7760,12070,09:34:16 a.m.,09:50:35 a.m.,5.11,14.34,37.90,1.15,6245.81,12123.59,1.00444,75721.64,47986175_,
21/05/2015,SKH258,449/472/01/12,TAPIAS AGUSTÍN SPO036-110,TOPAGA                   ,19770,7620,12150,09:38:27 a.m.,09:52:24 a.m.,5.11,14.34,37.90,1.15,6245.81,12203.95,1.00444,76223.55,47986175_,
21/05/2015,PNA211,449/472/01/13,TAPIAS AGUSTÍN SPO036-110,TOPAGA                   ,21040,7900,13140,04:11:09 p.m.,04:26:13 p.m.,5.11,14.34,37.90,1.15,6245.81,13198.34,1.00444,82434.32,47986175_,
22/05/2015,PNA211,449/472/01/14,TAPIAS AGUSTÍN SPO036-110,TOPAGA                   ,20620,7780,12840,08:10:03 a.m.,08:24:35 a.m.,5.11,14.34,37.90,1.15,6245.81,12897.01,1.00444,80552.27,47986175_,
22/05/2015,SKH258,449/472/01/15,TAPIAS AGUSTÍN SPO036-110,TOPAGA                   ,20040,7730,12310,08:18:37 a.m.,08:30:23 a.m.,5.11,14.34,37.90,1.15,6245.81,12364.66,1.00444,77227.32,47986175_,
22/05/2015,HUC876,449/472/01/16,TAPIAS AGUSTÍN SPO036-110,TOPAGA                   ,19820,7910,11910,10:01:17 a.m.,10:14:52 a.m.,5.11,14.34,37.90,1.15,6245.81,11962.88,1.00444,74717.88,47986175_,
22/05/2015,SKH258,449/472/01/17,TAPIAS AGUSTÍN SPO036-110,TOPAGA                   ,20950,7690,13260,02:27:10 p.m.,02:41:15 p.m.,5.11,14.34,37.90,1.15,6245.81,13318.87,1.00444,83187.13,47986175_,
22/05/2015,PNA211,449/472/01/18,TAPIAS AGUSTÍN SPO036-110,TOPAGA                   ,21370,7830,13540,02:39:07 p.m.,02:51:34 p.m.,5.11,14.34,37.90,1.15,6245.81,13600.12,1.00444,84943.77,47986175_,
23/05/2015,HUC876,449/472/01/19,TAPIAS AGUSTÍN SPO036-110,TOPAGA                   ,20240,7870,12370,09:35:56 a.m.,09:49:58 a.m.,5.11,14.34,37.90,1.15,6245.81,12424.92,1.00444,77603.69,47986175_,
23/05/2015,PNA211,449/472/01/20,TAPIAS AGUSTÍN SPO036-110,TOPAGA                   ,19980,7700,12280,09:43:40 a.m.,09:58:07 a.m.,5.11,14.34,37.90,1.15,6245.81,12334.52,1.00444,77039.07,47986175_,
